AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,Label
-67,-592,1452,-487,-121,-2743,354,158,770,13902,-161768,12134,365,538,-2953,100121,-341646,-37195,-280,-278,-1309,7195,120731,30853,-412,-210,-333,-95792,191951,-5000,-227,14,332,-73841,306890,-41097,68,-42,625,-48963,205365,-23902,100,349,924,-48536,95061,-24573,370,-271,1585,105792,-38719,33170,-330,31,-228,-5304,-258658,14451,-32,40,-546,17134,-95000,6585,-16,29,-340,12317,-28597,13109,-2,0,-45,2378,9512,1097,27,17,77,-2560,7500,-1463,16,-28,22,3048,365,-121,-5,0,-16,-2073,-4390,60,-17,0,7,1341,-548,-1402,5,14,-25,365,-670,487,6,8,-19,-1646,609,-182,5,-6,21,60,792,121,"up"
-161,10,1885,-1829,-59512,45670,615,-60,-304,97743,-170609,7987,198,338,-2444,26829,-238292,-18841,-372,-508,-1406,-7682,117439,4207,-396,-26,75,-97073,180975,-27195,-255,98,340,-49878,273780,-37987,49,147,522,-45670,173231,-38109,465,-100,398,-28963,108292,609,254,105,2117,100792,-17012,-3048,-308,102,-415,-16341,-230914,30670,-11,25,-345,-304,-87500,25609,-7,-3,-269,21036,-52743,7012,0,-47,-123,13231,-8780,8292,8,24,-75,-10121,2378,-1890,-17,-22,-15,-2073,3231,60,20,11,60,1036,7256,-4329,-1,0,17,426,670,304,-16,-18,-35,487,-4756,670,4,13,-4,-1280,-914,-1463,1,16,-12,1219,975,1158,"up"
-57,15,1327,16158,-52743,39939,347,77,156,22682,-137439,6707,53,32,-1753,47500,-247073,10609,42,-136,-945,7195,4024,7926,-462,-287,-582,-44146,214817,-36219,-483,-155,-328,-49512,211280,-24390,198,101,255,-36768,153292,-31036,404,201,662,-43963,196951,-27560,17,219,1876,31158,71524,-6158,-79,130,760,-914,-137439,16463,-215,-174,-782,31097,-211036,29390,220,-71,-282,18231,-51951,6341,139,67,48,975,-5304,304,-91,-83,-151,-2500,-2073,914,-70,23,-195,-6097,11158,6463,12,68,-224,4939,20548,4146,-35,-45,-105,4390,-2865,8170,138,12,144,5182,6158,-7926,8,-66,-9,-1036,-10975,-2256,22,49,75,-60,-15426,-304,"up"
154,-33,1202,4634,14573,10060,20,105,748,2256,-138841,33780,596,165,-1672,110609,-311036,7317,-407,-13,-1410,-13048,-104329,-18414,-610,-473,-790,-26097,218963,-30792,-322,-45,132,-110914,320000,-19329,221,164,342,-65304,267987,-43231,238,82,823,-23109,125975,-23902,112,379,1768,51219,-107926,15304,-49,-117,-373,42682,-130426,40914,88,-155,-340,42987,-57134,17743,18,0,-302,-60,-70487,18292,41,43,-37,-13780,-28658,-2743,2,-95,-101,6585,-5487,8963,62,-10,74,6951,1707,-2500,-6,96,-20,-19817,-10060,-8536,-44,-24,-50,-4268,-4329,3597,-5,-34,-5,2743,3963,548,-28,-25,141,6219,121,731,46,23,-61,-1219,3353,1646,"up"
-15,95,1003,11890,-3170,7743,756,910,1445,-43719,-123841,37621,-136,-1234,-3376,188170,-431219,57804,-723,-41,-1273,-56463,169146,-52195,-265,-21,143,-99573,268109,-47012,-246,-32,519,-38536,340182,-77256,326,377,1372,-29573,172317,-59024,69,154,667,30060,-75975,61524,233,2,350,17378,-111341,31402,-74,-132,-483,14695,-145121,19634,-72,-58,-212,7926,-49207,7621,26,12,-163,-3902,-14756,975,0,12,-7,-2073,-3353,853,-40,-23,-15,-4634,2134,1463,25,4,28,1158,6097,304,19,-15,19,3109,4695,1341,7,15,-25,914,365,-121,-25,3,13,609,-4146,-243,12,-2,12,2865,-2012,304,-4,-26,-29,-365,-5060,-487,"up"
15,62,1039,21036,-37804,13048,705,269,659,24085,-113597,27865,-47,-369,-2400,42256,-338292,18841,-735,-284,-1482,-32439,46097,11036,-543,-40,-43,-67256,237926,-35975,41,68,515,23353,373292,-91036,221,42,639,-48048,189329,-24085,228,305,1050,-21585,63109,-11219,293,162,926,20548,-114634,26707,60,27,-163,18048,-168841,37256,-161,-119,-364,14207,-87500,21890,-106,-42,-347,-5243,-63780,10304,-24,-53,-52,7256,-426,1890,15,6,-44,-2012,14024,-5853,15,-4,17,2012,10792,-2682,29,36,59,1646,6341,-731,-14,-12,15,-1097,-5792,1707,-19,-19,-14,1463,548,-1341,36,21,10,-1524,-1036,-60,15,-3,-18,-1768,-8536,-426,"up"
53,36,1346,46158,-67926,25304,344,180,150,10121,-154878,31280,-53,-329,-2418,42439,-280670,23048,0,36,-668,-18292,35487,-10487,-836,-399,-759,-78414,248109,-34878,-93,92,498,-26890,377621,-91890,259,112,411,-20182,157134,-35365,193,242,1246,-26585,115121,914,307,-4,857,45731,-75548,27682,20,181,315,2865,-137195,20365,-59,-42,-551,15426,-156768,29268,-141,-112,-403,2439,-72439,18963,-20,12,-77,2621,-6219,-914,-10,-67,-32,10060,14573,4085,25,55,12,-11951,8475,-3109,17,14,103,3902,11890,-1097,0,-8,4,5426,-6280,3536,-13,-4,-54,-2621,-6280,-3048,15,-1,4,1280,2317,914,11,-6,-1,-2134,-1341,-3658,"up"
218,202,1403,29756,-107804,25000,373,92,-1,9817,-156890,35853,-244,-545,-2421,20975,-255426,45121,-539,-334,-1178,-13353,137439,-4756,-443,39,-58,-68658,225304,-53780,55,137,621,13353,350853,-118170,241,205,798,-36951,168048,-52317,257,411,1165,-5243,45914,-792,233,6,516,36341,-114085,70182,11,-153,-91,18597,-108597,29939,-16,0,-355,-11951,-142926,15304,-184,-85,-358,-1768,-62195,13475,4,31,-68,2378,426,-1402,-28,-1,27,7560,10731,1707,4,-57,-7,11097,8231,3048,50,35,26,-10304,-2195,-7134,-41,-13,12,-3902,-3841,1280,0,-11,-16,670,975,-2865,-2,7,-9,-487,1097,-2865,2,24,-4,-609,3414,0,"up"
354,307,1746,21341,-66646,35304,21,-68,-469,32500,-207560,41890,213,-190,-2200,41951,-233475,8902,-589,-300,-1112,-53719,82682,6158,-536,-485,-477,-80853,209451,-17134,-6,178,801,28414,372987,-133109,303,283,450,-25609,179512,-61341,237,220,944,-30853,73048,-6829,32,676,1432,-18658,-94695,46280,-3,-393,-175,70792,-162865,46829,-41,-216,-634,21280,-91402,14085,-29,43,-232,4817,-59878,19756,1,-36,-92,-3780,-2134,-792,35,14,8,-5304,5670,-3048,-3,14,18,-3597,-731,-3414,16,-26,6,5060,-2987,6951,0,9,22,0,304,3719,-20,17,-60,-2378,-2195,-3170,18,-44,45,3109,1097,670,5,20,-17,-2987,304,-1951,"up"
130,237,1181,4695,-53597,14756,318,12,238,38292,-140182,47621,-27,-300,-1728,60182,-276646,40182,-164,-184,-1123,-73719,-8963,5365,-555,-594,-1268,-32378,159024,-1341,-137,125,770,-17926,430243,-143109,246,288,547,914,238597,-102073,140,224,987,-21280,88597,-15243,212,484,1492,7804,-88109,61280,-111,-138,-384,30000,-201158,71707,-20,-83,-283,15304,-97378,16158,-131,-42,-375,-13292,-69573,7926,-16,-54,-41,2195,8170,4329,-16,4,29,-2865,2012,-2317,25,20,-24,1890,487,-1524,-36,-26,-23,670,-548,-1036,10,2,20,426,5182,-670,22,19,25,-1097,2743,-2378,-17,5,-31,-1402,-60,1829,7,5,20,121,1097,-1402,"up"
-4,0,1047,9390,-50365,33536,726,240,826,43475,-137378,32439,-16,-202,-2705,70365,-324512,14634,-83,56,-920,-42012,2987,19207,-1041,-854,-763,-163597,307439,-10243,-154,162,888,95304,383963,-162560,334,376,390,-49878,135000,-54573,195,289,914,-48353,67987,-9146,210,119,1224,55304,-65609,58597,186,21,-115,13048,-90609,27743,-193,-37,-379,12500,-185670,41768,-112,-144,-403,9878,-66463,17073,-10,11,-89,-4085,5060,-2743,-3,-53,7,5609,12682,426,-14,42,44,-6097,5548,-1158,21,-29,27,2804,6829,2195,20,60,17,-5182,-3902,-5426,-29,-33,-37,2621,-6036,2682,8,-5,8,1768,1768,121,15,13,0,-1097,4634,-426,"up"
167,352,1226,13231,-58231,29451,245,-97,-7,39207,-167865,35121,146,-258,-1715,13780,-233841,51097,-408,-673,-1584,-39268,-10426,49329,-770,-269,-450,-87439,213597,-41768,253,232,790,84817,403719,-194878,58,296,335,-44329,145365,-73902,69,152,585,-42500,88536,-13780,643,463,1584,44207,-20792,30548,-17,230,307,-365,-184695,66646,-288,-271,-724,20060,-139817,43170,-136,-149,-346,8902,-60426,26829,31,11,-49,-12134,3841,-6219,-28,-8,-13,-3597,6280,-853,21,9,33,3536,14939,-4268,9,13,19,4207,2743,1219,-4,-10,14,-2073,121,548,8,1,-11,487,-975,548,5,-6,6,-1829,-243,-60,10,4,3,-853,-2439,-182,"up"
174,322,1239,8353,-89390,35304,-64,108,-175,15243,-134329,37439,-260,-674,-2048,7012,-208658,72073,-145,-357,-764,50365,148292,-18963,-197,13,46,-72560,167743,-75243,-115,58,265,-41341,248841,-119085,236,231,566,-20182,168170,-84634,557,801,1208,-36036,67743,-7012,116,-114,605,113719,-140853,79451,-233,-243,-571,-13048,-180304,57012,-124,-93,-283,-12317,-51585,18414,93,-6,-135,5182,-2012,4512,14,-15,-16,5975,4878,1829,-27,0,34,-4451,1585,2256,12,-22,19,-2621,1951,-2317,-5,12,-26,-60,-3902,60,13,0,6,-1707,853,914,10,-6,-5,-1829,121,-304,16,-3,19,2012,-121,-1280,-12,10,-19,-792,-1524,-1402,"up"
204,282,1466,42012,-110304,46280,247,-47,-341,25914,-158902,37012,-208,-385,-2211,-14207,-213902,24573,-583,-502,-1029,-7195,154695,-25365,-365,-2,64,-68414,221097,-59085,8,132,571,4085,302378,-101097,320,179,816,-33414,147256,-40182,406,289,768,4085,26463,-10000,83,425,617,27195,-116768,36219,116,-118,-16,1585,-127378,53353,-187,-206,-371,17987,-91036,28963,-30,-41,-312,2560,-47926,8414,16,-27,-104,1280,3902,3719,0,1,41,-1036,9634,-182,25,17,29,-1402,4817,-1585,-18,4,24,548,182,-182,-7,-18,14,1951,-3780,426,22,6,-7,-1158,-1707,792,-25,-6,-28,-1097,-3475,853,9,-3,0,1219,1097,-609,"up"
98,230,1082,4634,-63048,27134,391,183,354,29451,-133353,34085,-145,-537,-1782,41341,-268658,58231,-257,-266,-1296,-23109,21585,16707,-619,-450,-779,-64085,146890,-33414,-3,41,514,10792,390914,-142012,187,342,489,-20914,225243,-84756,116,314,807,-45304,81524,-14817,311,339,1384,40609,-52682,31951,-115,38,-89,-731,-179695,44817,1,-90,-176,26524,-96463,38780,-101,-122,-438,1951,-73170,22987,29,-20,-85,1341,1768,3902,1,-38,2,426,8353,-5670,4,41,52,-3902,4695,-3902,20,50,53,-1219,3475,-2012,28,-21,-37,4756,-5426,2195,-28,-40,-36,-4207,-4329,5060,41,16,42,-2987,-365,-121,-7,-8,-15,1524,-5609,2865,"up"
47,175,1303,15670,-54390,29634,500,336,370,21646,-146280,25182,291,-561,-2283,62621,-318353,64207,-152,-409,-1593,-59390,21219,29451,-1201,-696,-730,-88109,194817,-37073,198,468,1084,76524,508475,-209024,51,340,642,-47012,179085,-47499,171,446,1331,-37621,41463,3841,-214,229,835,25609,-179817,55975,161,-147,-429,16829,-121829,48536,29,-143,-267,17743,-60426,21951,-67,-21,-279,-7926,-61707,12378,46,-51,-109,7682,16463,1951,67,21,71,-731,20304,-7621,60,30,140,1463,4512,-5487,46,21,5,-2743,-14329,4878,-35,-34,-59,1585,-27073,7926,20,-13,-21,548,-7621,914,-5,10,-42,-3292,-4817,121,-62,-12,-16,2560,-487,1097,"up"
132,215,1468,12134,-51707,31097,369,129,-98,42378,-148963,34329,276,-345,-2013,55487,-251585,31158,-406,-146,-918,-71402,3719,-1280,-738,-612,-944,-26036,154695,-29634,-154,72,469,-45731,402987,-103902,204,247,623,-12500,240670,-76097,223,183,791,-31036,77926,-15548,410,615,1431,28658,-67743,21646,-115,-209,57,44695,-148780,49939,-59,-67,-325,-4085,-110670,27317,-85,-82,-412,11463,-87743,26280,16,-12,-152,-3414,-7134,609,-10,-5,15,-4268,4024,60,10,4,53,-487,7256,-304,30,-13,-19,1768,243,182,-31,13,23,-609,-6707,914,0,-14,0,1951,-243,-548,4,3,-35,0,-2926,-304,-7,14,-17,-3475,-1585,-1158,"up"
-78,299,1295,7317,-46402,23597,587,133,41,26829,-115792,24268,224,-499,-1638,60853,-278719,84695,-361,-355,-1535,-3597,487,-60,-942,-353,-740,-79878,156890,-51646,235,170,737,-24878,443597,-147317,169,216,742,-44512,230060,-80731,236,445,1338,-17378,54329,-24512,218,577,808,23536,-166036,38170,-276,-303,-446,57439,-191707,102317,-105,-264,-421,20548,-71524,28902,27,-36,-223,-7560,-21280,8841,-30,-61,18,-14207,12804,-1219,47,81,57,-8475,6280,-9329,3,-15,27,9634,-1158,5000,-20,-15,-15,2987,-5548,1341,25,-5,-22,-3231,-487,-914,-13,-16,-6,-1219,1707,0,20,1,12,-1585,2682,-1158,-9,18,24,121,-975,-975,"up"
86,197,1133,32317,-117134,39024,105,-56,-100,17317,-138658,40121,107,-325,-1905,9268,-200548,32987,-177,-430,-1288,-20914,62134,8719,-780,-316,-383,-88841,188841,-54512,129,324,799,75365,416768,-167743,287,255,918,-60426,165914,-32560,128,383,926,-10853,-1402,4634,246,-98,519,46219,-117987,53475,91,270,-95,3292,-165548,41463,-244,-156,-371,-1585,-85609,36890,-26,-91,-208,5548,-15243,2621,46,-6,10,-4756,8902,-1097,-2,19,40,-304,3048,-121,-30,2,-18,-487,-2439,-1341,24,6,23,-365,-1951,0,8,-16,-7,-1829,-487,365,0,0,-26,-1158,1036,-853,11,5,13,-670,1768,-426,4,-4,16,3963,670,1646,"up"
134,91,1065,14024,-66829,32500,618,337,436,17500,-132378,22560,87,-504,-2078,59207,-318780,68170,-80,-70,-1201,-37743,25000,29329,-1250,-643,-956,-135487,268963,-56707,252,307,1064,72378,471219,-195609,150,274,696,-50182,140365,-43841,72,140,1027,304,20853,6402,176,234,841,31036,-163231,52500,-83,153,-154,-609,-105365,34451,-121,-285,-501,27987,-113414,45548,28,-79,-250,5304,-29695,6219,10,14,-17,-3902,2743,-3292,4,8,7,1585,-182,-670,7,13,9,-5243,-1036,-365,-8,24,11,-670,-1280,121,17,-21,-15,2317,-792,1158,-1,0,-23,-975,-243,-182,11,10,19,487,609,914,-5,-10,-3,2012,-731,-121,"up"
74,220,976,11585,-95609,36036,351,46,-34,28963,-105853,30182,-614,-510,-1494,20487,-191768,42682,-100,0,-519,-5670,80182,304,-274,-423,-672,-9268,101951,-34573,-130,56,130,-70000,233353,-92865,74,194,232,-18048,141585,-62256,212,97,561,-30914,168963,-54268,445,684,1663,37926,1585,-8109,37,11,53,17621,-122073,57560,-95,-222,-527,22012,-162500,64512,-51,-73,-360,-5121,-54451,18292,-10,-18,-26,975,-548,609,14,-21,11,4268,9207,2378,32,6,34,-3963,1219,-1951,3,0,-6,1280,-4817,1463,-26,-16,-20,-1097,-1158,548,15,12,-16,-3414,-2073,-1829,5,-18,9,1524,2378,60,-33,31,3,-1341,-1036,-1341,"up"
58,113,1004,19878,-88963,30000,284,237,79,22926,-113231,18536,-191,-404,-1604,21951,-208170,54329,-327,-445,-1167,-914,51890,14756,-396,-211,-407,-39451,154695,-45853,116,107,415,-28048,310182,-104878,151,246,681,-47926,192987,-73048,-12,402,1055,-12682,61341,-23414,300,158,734,28414,-88841,32865,100,-78,-295,28658,-128719,63414,-20,-91,-169,8292,-65853,19573,-26,-2,-159,-1890,-65000,12439,16,-78,-170,8292,-17682,8475,-16,-7,-48,-2073,243,-670,38,2,49,-1280,7804,-3231,-31,29,0,-3841,-1341,-2134,6,-24,-2,914,1707,-609,-11,21,11,-731,-2012,60,17,20,0,-2560,-304,-548,-1,-9,-16,1280,-1585,1158,"up"
51,247,1106,12134,-51158,38292,318,133,287,17073,-135243,35182,-23,-506,-1983,36890,-248292,58597,-434,-458,-1203,12134,50731,121,-451,-91,-272,-80914,182317,-59512,-38,85,441,-6951,317256,-117865,59,212,684,-41280,191158,-75792,333,700,1236,-44573,74878,-20609,11,-131,422,96585,-133780,59390,205,-126,-278,8475,-109390,36158,32,68,-71,670,-64817,27134,-111,-128,-228,-4268,-62195,13841,-8,-39,-100,-365,-10914,3780,74,10,-40,609,1646,-121,-27,-3,0,-2621,-1951,1707,-12,-12,20,243,-487,2012,11,-8,3,-2743,2134,-304,-9,16,-14,182,-4634,-1463,16,8,4,-182,1158,-670,-17,-16,-5,1646,1036,0,"up"
308,380,1438,6280,-66890,34512,-254,-99,-489,14146,-178658,28841,87,-477,-1656,20853,-193292,72134,-316,-309,-1007,11036,58414,2743,-301,-201,-343,-45853,157195,-50792,-73,6,326,-15426,310853,-116585,278,261,417,-19085,202987,-98414,53,186,597,-22439,90365,-32865,288,549,1467,25609,-34451,40975,241,-2,149,33231,-154939,82195,-206,-179,-404,-304,-130365,18841,-173,-136,-443,-548,-73597,23292,34,35,-104,-3597,5121,-4146,18,-39,6,-4207,9756,-2865,15,46,57,-2256,5975,-2378,-7,-8,9,2439,-1829,1768,1,-2,-5,-1646,-2378,792,-10,13,1,1036,-2682,1829,-8,-9,-5,1341,60,1036,27,-7,6,-975,-365,-731,"up"
57,354,1458,26402,-71036,33048,96,-102,-322,14329,-150182,42987,99,-375,-1753,23048,-214146,50975,-208,-291,-1145,28902,56951,-3353,-439,-160,-318,-59329,162682,-53597,-10,-2,327,-54695,339268,-111158,-37,120,554,-22804,226768,-76951,440,568,1416,-16219,73292,-14756,-5,203,908,36829,-147560,59207,40,-253,-312,19878,-174329,57195,-174,-158,-552,-792,-102804,13963,20,33,-270,-5792,-22012,-1524,-32,-11,31,14573,15243,4085,-26,10,15,-2560,-1280,-1402,0,-7,-18,853,5060,2926,-18,-13,28,914,3597,1280,6,17,14,-1829,-60,-243,-2,-21,-24,-60,-1829,365,4,-16,-20,-1280,-1829,-853,-21,15,-1,-1646,2378,-1829,"up"
257,-187,-1067,-26707,69085,-27378,734,195,48,23109,157317,-31646,1068,127,189,-16463,162621,-9451,342,-49,513,-33597,10243,8109,-725,15,389,-13292,-147743,-3475,-658,-5,-100,7621,-241890,77439,221,23,-180,63231,-105487,20853,673,31,-230,53170,-166036,47743,-119,41,-125,3597,-106036,25060,-859,-227,-356,-2378,9268,-3414,-712,-176,135,-18841,169512,-49878,-276,181,518,-50304,155304,-50426,-145,8,291,17560,13963,-5426,-24,-25,-61,2500,12134,6219,20,35,30,-7195,10182,-5975,0,19,5,-1646,487,-1097,12,13,32,2195,1219,-4146,1,-9,-58,2378,-2378,6829,-20,-38,19,1402,792,2926,59,27,47,609,3780,-487,"down"
376,-184,-1062,-19268,112804,-29207,582,152,-124,-25182,135182,-49146,1497,182,143,27865,190182,-20243,-85,31,762,5487,-56036,30792,-896,-523,-90,1829,-239695,57500,-316,350,37,-37500,-139573,16829,365,87,-111,15548,-115853,9878,464,41,-159,29146,-94146,32743,9,50,-55,63902,-145121,37987,-703,-107,-168,-22195,-10426,3109,-723,-173,87,-29146,142743,-39512,-425,49,277,-9085,128170,-29756,-100,-13,206,-2804,49451,-12256,-47,76,191,-4878,40975,-13658,0,21,41,2012,2439,-5914,31,31,-12,-182,-609,2926,-13,-27,-2,670,-1219,2500,13,-15,-18,1951,-914,3414,16,15,30,-914,914,-2560,-16,5,-19,-1341,-1951,1951,"down"
790,-187,-941,-36402,152012,-70487,799,240,-125,-2256,134634,-41402,1079,-115,164,23231,161951,10975,-772,-39,555,2743,-170365,33475,-562,237,259,-88353,-143536,43292,-165,0,-162,90548,-194390,40121,799,17,-200,80548,-146890,48353,411,43,-41,11707,-125731,34939,-561,-119,-182,-19512,-52073,8780,-1094,-255,-219,-17804,79634,-24146,-529,-79,93,-25609,108841,-37987,-225,221,531,-41341,169207,-43414,-87,-5,219,20609,46280,-8170,14,-46,96,10365,-243,2804,33,18,-12,-5792,-14756,0,-5,12,-45,-1402,-6768,914,21,15,3,-1829,609,609,-13,-19,-11,243,1768,1097,13,-22,8,792,1646,1890,11,22,31,-2378,304,-1402,"down"
672,-177,-798,-18536,174085,-35670,643,119,39,-12804,102317,-33292,887,260,150,-11768,87378,-21158,-355,-188,284,24695,-81585,33902,-465,-10,6,-14573,-148841,30060,-178,21,-78,10060,-133536,31585,267,-10,1,28963,-120304,24390,437,153,-43,16585,-99999,26646,-147,-56,-38,41280,-106097,23475,-410,-4,-97,-29634,11402,-2560,-816,-207,-143,-15914,76707,-21097,-419,11,229,-19085,143658,-31829,-88,41,242,2012,63414,-14024,-7,53,241,-6097,34268,-11463,-22,8,43,5060,-853,-1097,5,-3,-44,1646,-2865,365,-1,4,-3,0,-4573,-1280,15,21,-31,-2256,-3353,-853,4,-4,10,-1097,2987,2500,-23,8,-8,1402,1585,853,"down"
637,-224,-840,-25182,177926,-48719,613,169,125,-9390,114390,-36280,1021,245,289,9207,100548,-14756,-611,-168,107,-11707,-143658,36219,-376,-90,38,-9878,-162987,60060,-37,52,-2,46646,-108963,12621,491,123,-42,12012,-137317,40121,211,124,28,27865,-109024,35975,-311,-37,-148,1341,-65000,21951,-601,-257,-197,8048,23536,-11219,-832,-116,-96,-36951,117317,-38048,-268,163,428,-34634,163292,-38902,52,3,351,25609,61463,-20487,-10,49,88,-243,-7682,-6524,-18,6,-84,-182,-20487,4085,25,-18,-35,4207,-4878,3536,10,-18,-22,-4695,365,-1524,-6,-9,21,2317,1646,609,-1,7,-3,-1951,1097,2195,-1,-9,4,-1768,0,-60,"down"
1029,-41,-737,-37317,225548,-65731,718,122,39,-3475,77073,-38597,704,-93,92,24939,73658,-10304,-611,-132,95,22743,-163231,60426,-566,336,499,-91036,-99451,14085,10,-19,-228,44939,-185609,64634,398,-41,-52,58475,-90121,38475,654,86,24,39756,-146890,56890,-828,-212,-364,-3658,-55487,670,-759,-219,-331,-4634,57682,-28780,-532,-63,187,-20487,204268,-57134,-2,246,805,-19329,143658,-36646,-76,7,96,-10182,-16585,-9207,-54,0,-68,-10000,-26219,2134,13,-11,-21,4695,-2926,9817,21,4,-33,1646,-1341,4695,-11,-23,19,-60,-365,-1341,2,4,-5,-609,3475,-2682,15,30,19,2256,3658,-1219,-24,0,-39,-1463,-3597,-1219,"down"
633,-46,-818,-39146,154634,-45670,651,-205,-190,14146,118109,-26646,1270,140,92,2560,153109,-58719,-762,-42,364,28414,-149512,50731,-392,164,460,-48963,-109451,41158,-170,50,-76,27134,-185548,53719,587,40,-326,30060,-173536,72317,346,77,-118,47134,-110304,32987,-368,-135,-47,-6890,-40853,-1951,-644,-152,-130,-13170,59451,-28475,-811,-41,39,-12439,96524,-29024,-328,30,384,-13475,142378,-35365,-67,129,375,-10243,56768,-22378,-5,26,33,-5060,4878,-4085,-1,-46,36,4268,-11707,731,16,27,-35,1219,-5121,487,4,-4,-26,-4207,-1463,-670,9,-36,-30,4207,-853,853,-14,26,2,-4817,0,-1707,-13,22,65,2439,6829,-1219,"down"
555,-86,-831,-25914,135000,-41646,584,4,-33,-7987,100975,-30853,1137,77,-20,6585,136890,-37987,128,222,161,-35121,-42743,14756,-868,-353,367,50182,-141219,41585,-326,192,43,-22012,-172317,57987,117,59,-194,59451,-137073,45182,579,49,-25,19085,-84695,28292,173,-35,-32,51829,-123780,28597,-342,15,-59,-30792,-14329,5731,-1045,-247,-243,-33536,50182,-24939,-632,-62,234,-27865,166280,-43231,-100,50,229,-10365,102317,-27621,-27,80,339,6524,43841,-20426,-7,20,62,365,-9329,-2195,29,4,12,1280,-6341,3414,6,3,-35,-1585,-5731,3780,16,-6,-25,-2560,-1890,1402,6,-13,12,2012,2134,-914,-14,-3,4,1158,-670,2317,"down"
442,-193,-904,-33658,107378,-42682,606,233,145,-8048,138475,-47743,1236,125,-74,-10426,122682,-30670,-36,-27,211,44451,12073,16829,-568,-345,227,50060,-157195,47073,-442,258,16,-137378,-169146,54817,135,3,-61,102682,-132682,20365,468,93,-61,13048,-95121,44573,277,29,-137,33597,-152987,45914,-499,-22,26,-20609,-14634,-5975,-753,-187,-52,12560,79634,-25792,-563,-25,194,-28231,125060,-32134,-148,11,153,-2134,74939,-18902,-118,14,216,-10182,49817,-16524,20,106,153,-11097,10609,-13597,-68,-44,-34,6402,-4390,1829,19,-26,-30,182,2378,4085,17,27,3,-3658,1097,-1707,-16,7,-30,-548,-2012,1219,5,-18,14,487,2987,914,"down"
387,-348,-928,-5609,91280,-14817,616,132,-69,-15426,145121,-52500,1414,402,277,6280,167804,-44329,147,-197,238,-19756,-26402,24634,-1080,-230,196,8353,-183353,42378,-235,220,-77,-19268,-176280,45914,88,77,-95,54939,-103902,18658,380,8,-10,2439,-88109,37378,139,-33,-88,34939,-117012,41829,-371,-68,9,7926,3292,-11341,-620,-34,81,-10487,49695,-24390,-406,-57,-30,-15609,43414,-24573,-336,18,83,-29451,108658,-20548,-39,107,265,182,88780,-25426,14,19,218,4634,17317,1768,-49,-25,28,-2317,-7804,3414,4,0,-20,-1646,-6402,60,23,1,-52,2256,-10060,1524,2,-14,-36,-914,121,-60,8,41,25,-4878,1036,-2134,"down"
379,-215,-926,-1585,101951,-33109,577,108,-154,-37134,124573,-38658,1838,314,-74,-69451,231951,-87682,-658,-288,666,117134,-86280,52317,-604,54,358,-44146,-185426,63048,-445,207,-169,-16280,-176036,53231,365,-74,-249,88353,-134756,40365,561,11,-92,28597,-93048,38109,-82,-63,-34,16097,-127743,34329,-767,-27,-95,-29390,33902,-10792,-644,-177,-67,1402,54268,-23353,-461,20,383,-37682,170426,-44878,-90,43,386,-487,88231,-32804,-34,54,105,-7012,12560,-12865,3,5,0,-243,-3292,-1890,28,30,19,-2378,-2500,-1036,11,2,-47,2560,-8719,3902,-11,-49,-15,4146,853,2134,-8,-17,11,-1707,609,2256,22,17,15,-4207,182,-1036,"down"
526,-210,-951,-44024,138414,-48719,793,214,-64,-32560,126524,-60000,1168,228,355,47621,127561,-35426,-844,208,818,-7499,-120731,43963,-503,-383,-201,5365,-187743,87378,128,126,-156,27195,-149207,36829,559,102,-2,39878,-155365,61890,135,-49,-63,38475,-89451,23231,-743,-153,-350,-19268,-10670,-3109,-905,-256,-261,-5975,116890,-32743,-186,37,342,-29573,122012,-34390,-180,36,449,-13170,88170,-37195,-36,22,138,60,13353,-8658,66,27,5,-7743,-6524,731,13,20,-49,-2500,-12621,3048,-10,-15,-25,1890,-1463,2865,-5,2,21,-1585,2134,-487,4,-29,10,1158,1890,-426,0,6,-9,243,-1463,304,8,22,7,-1280,365,-1402,"down"
